Word,Occurrences,TotalSteps
mischief,19,55
high,33,126
brightened,5,15
spaces,1,1
evasions,1,1
fragrance,2,3
unsatisfied,1,1
treatment,1,2
into,258,443
democratic,1,1
victory,1,5
pressures,1,4
homeliest,1,3
wal,1,2
overcame,1,1
atone,4,5
demoiselle,1,1
fuller,1,4
sage,1,3
wan,1,2
politeness,2,3
(alas,1,1
readiness,2,2
recall,1,5
striking,4,8
promptly,5,12
scrubbing,3,6
disturb,7,24
hapless,1,2
war,7,12
sentimentally,1,4
diamonds,5,9
givin,1,2
was,2033,6015
demosthenes,1,2
landscape,3,3
penny,8,8
pull,11,12
cheerfully,24,36
wax,3,3
characterized,1,4
whoop,1,3
thoughtfully,8,16
way,210,629
postmistress,1,1
scientific,1,3
lockets,1,2
vines,4,6
tank,1,4
sneezed,1,3
prospered,2,4
silently,6,15
terrible,1,3
promotes,1,2
familiar,11,24
topped,1,3
independent,7,13
kettleful,1,1
idling,1,4
morose,1,3
rudely,2,4
indolent,3,3
handle,5,5
homily),1,2
musing,1,1
soothe,3,3
argument,3,5
(hannahs,1,2
hebes,1,1
leapfrog,1,3
hesitation,1,2
companion,3,4
quick,29,29
luncheon,3,4
whisking,3,4
sauciest,1,5
scrub,1,4
madame,10,15
translation,1,2
gloomy,3,9
confirm,1,1
assurances,3,3
scenery,3,4
tragedian,1,1
blames,1,4
metaphysical,3,5
capers,1,2
fastened,6,15
practice,9,9
affirms,1,2
merely,22,35
presiding,1,2
coffeepot,2,2
preceded,1,2
envying,1,1
snubs,1,4
bandanna,2,5
joanna,6,7
inquiries,5,9
stonyhearted,1,3
washin,1,2
tablecloth,1,1
rambler,2,4
engaged,8,15
cordially,3,7
delved,1,3
saintly,4,8
meek,4,10
kernal,2,5
election,1,3
sidle,1,2
weekly,10,16
appointed,2,5
flung,1,3
mange,5,6
prolonged,1,1
reminders,1,2
quoting,4,5
colic,1,3
flinching,1,2
comforting,3,4
oranges,2,5
stare,4,6
blamed,2,4
things,212,638
nothingness,1,3
lasting,1,2
god,32,64
more,344,344
mercies,1,3
mees,3,4
furnished,3,5
delicious,9,10
meet,28,55
fermented,1,1
offices,2,2
stumped,1,2
officer,1,1
detection,1,5
bib,4,9
twisting,1,3
poetry,11,25
tails,3,8
bolted,3,4
casts,2,3
mourning,1,2
bid,5,8
realize,3,3
big,89,89
stars,3,4
said,827,1166
flourishing,2,4
start,13,17
hesitating,1,1
chere,1,3
chuckled,1,2
nearer,14,26
mort,1,2
got,255,441
unquiet,1,2
dickens,5,6
goodly,2,4
differ,2,4
interrupted,7,18
sleepless,1,2
weathercock,5,6
proves,1,2
sail,6,7
bulbs,1,4
tape,1,3
madam:,1,2
stalked,5,7
couples,3,3
sentiments,1,2
scolds,1,1
bit,48,48
recognize,2,4
exclusion,1,2
dissatisfaction,2,3
opinions,2,2
behaving,2,2
malicious,2,5
wrought,4,9
puns,1,2
tucks,2,3
phantom,4,7
cements,1,3
uncle,19,51
absurd,13,36
subjection,2,3
equal,8,15
cavendish,1,1
driving,2,3
visiting,4,5
exploring,1,3
proved,14,16
morally,2,3
race,6,6
forebearing,1,1
unfinished,4,6
wield,1,2
brotherly,8,19
serene,11,13
nettled,4,8
sealed,3,7
plunge,2,4
tying,2,3
supporting,1,1
keats,1,3
players,1,2
sugar,13,32
traitor,2,4
rack,3,5
believing,5,13
unlike,5,5
hoarsely,1,2
returned,70,135
bared,1,3
moss,1,2
entirely,20,42
hoist,1,3
tramped,3,4
most,151,308
dejected,1,3
renewed,1,2
quiet,70,105
confidante,2,2
diligently),1,2
fierce,4,7
initials,2,2
eager,15,15
misfortunes,1,2
buttons,10,11
mania,4,4
guilt,1,2
nettles,1,1
futurity,1,2
satisfaction,48,54
madamoiselle,2,3
accomplish,2,3
leaked,1,4
exit,2,4
offending,2,5
enjoyed,41,136
courtliness,1,3
dispose,2,3
teachers,5,5
swarthy,1,4
forgetful,2,5
chess,1,2
shoulder,16,38
chest,6,7
state,40,74
jiffy,3,3
burdened,3,5
confidants,1,2
misdemeanors,2,3
charge,3,10
portions,2,9
web,1,6
claim,3,11
perfume,2,9
dearest,18,86
heavier,2,9
megs,52,303
pledged,1,2
verse,3,4
experiments,4,5
wed,4,6
royal,2,4
seriously,5,7
remorse,5,9
bough,2,4
discussed,1,2
molds,1,1
scapegrace,1,3
behavior,4,6
pencils,4,6
draperies,1,3
shine,6,9
distributed,1,1
observe,5,6
lead,11,16
rumpled,3,3
leaf,4,4
acknowledgment,1,2
revels,1,1
pitty,3,10
revelations,1,7
relenting,2,7
restrain,3,9
travelling,1,4
sake,20,93
whose,36,147
thwart,1,1
diaries,1,6
wraith,1,5
stability,1,4
patroness,1,3
tidily,1,2
letting,7,20
interest,38,38
leal,1,3
older,13,19
idle,14,32
shells,2,3
finish,16,18
lean,3,6
taming,1,3
however,31,44
wet,15,35
consisting,1,1
carpets,2,3
leap,3,4
reluctant,2,2
thankful,1,1
theyd,1,5
wiping,2,5
chocolate,6,16
pretense,3,7
long,217,808
readiest,1,5
howled,1,4
vessels,1,3
labors,4,7
annie,16,19
thumb,1,3
master,10,14
knowledge,5,10
mental,3,3
souls,12,12
tranquil,9,13
inquisitive,3,7
honorary,1,3
families,4,12
chin,11,48
mouf,1,4
rippling,1,3
redoubtable,1,2
fortunately,5,14
disposed,4,4
tars,1,1
tart,1,2
decorated,2,2
idly,1,3
interesting,18,28
relieved,16,36
hill,13,13
snuff,1,2
spinning,3,5
duchesses,1,2
hemlock,1,1
fellows,16,16
demand,9,9
remorseful,3,3
crossbeam,1,2
rousing,3,4
chaperon,1,3
brow,5,7
badges,2,2
parley,1,3
newspaperman,1,2
downcast,3,5
bookcases,1,2
straight,28,53
clover,1,6
willingly,2,6
composure,2,6
distracted,7,24
stretch,4,15
drill,2,5
tragedies,1,3
maids,10,16
warmed,5,13
mozart,1,1
energetic,9,11
reminder,2,4
piece,12,27
afforded,3,3
uncomplaining,1,3
twice,6,8
advise,7,9
warmest,1,4
intently,1,3
immediate,1,2
giggled,2,2
capabilities,1,3
abnegation,1,2
gardens,5,5
cette,1,1
saddens,1,3
cleared,11,19
sixteen,6,12
sketchbook,3,7
desirable,4,8
festivals,2,6
mein,2,6
task,14,47
obedience,3,4
salt,3,3
repentant,3,5
sleep,34,54
look,238,581
pomonas,1,5
inevitability,1,4
move,6,12
dawdled,1,2
greeting,3,8
wrongdoing,2,5
bryant,1,3
packs,1,2
washed,1,1
bustle,3,4
smell,5,7
loop,1,4
lorded,1,3
clutched,1,2
reminded,6,12
lizards,1,3
mildness,1,2
kingdom,5,9
gifs,1,3
accuracy,1,2
foreheads,1,1
watchmans,1,4
bracket,1,3
gift,10,23
enchanted,1,1
cooked,2,5
neglects,1,3
opposite,12,32
peaceful,9,32
hieroglyphics,1,2
clearer,3,5
furbelows,2,3
impatience,3,5
prayers,8,8
bleak,1,2
private,21,40
same,36,36
sound,29,29
penance,1,3
pure,3,4
rag,7,13
outwits,1,2
stolen,1,1
denouncing,1,1
clutches,1,4
blond,1,3
cottage,1,2
plates,4,4
ankles,2,4
tasting,2,4
appearance,9,25
fumed,1,1
pretend,1,3
boldly,5,6
jobs,2,3
ships,4,5
ran,44,71
dealt,1,5
painters,2,5
entertaining,2,5
acknowledged,1,2
somewhat,16,62
rap,3,4
begging,7,10
fumbling,2,4
freedom,7,14
open,42,116
spouse,3,4
sprang,1,1
securing,1,4
flush,4,7
protege,1,2
sitting,43,107
palest,1,5
forefinger,2,5
milton,2,6
purr,1,2
rat,2,4
emphasize,1,2
toodles,1,1
peggotty,1,4
agriculture,1,3
elaborate,1,2
asking,16,30
legged,2,3
chintz,1,1
witness,2,2
compose,3,4
ray,2,3
niente,2,4
concealment,1,2
valuables,1,1
shelter,3,6
rage,1,3
regarding,7,19
actually,20,63
heaviness,1,3
storybook,3,5
pleasures,7,16
romance,23,23
shortsighted,3,4
night,88,110
dauber,1,2
bedclothes,1,1
audibly,1,2
sallied,1,1
courteous,1,4
tables,7,9
garden,42,85
stiffly,1,1
sand,1,2
swinging,2,2
sane,1,2
replenished,1,1
who,455,455
convenient,2,5
manly,5,9
hint,5,14
sang,23,62
anywheres,1,3
queerest,1,2
drink,9,18
masse,1,6
excursions,2,6
myrtle,1,4
assure,7,21
plume,2,7
canst,1,1
energetically,3,5
push,2,4
blood,5,11
ramble,1,3
brooded,2,4
sank,3,6
hotel,4,4
grocery,1,4
checks,1,3
panting,2,3
pranced,6,21
docile,3,6
fingers,16,31
briskly,6,14
rebel,5,16
daubed,1,4
infectious,1,3
cropped,2,3
southernwood,1,1
lilies,3,6
idol,3,7
flute,2,5
why,112,412
alluded,4,5
sallies,7,10
customs,2,4
field,10,14
sentimental,19,33
conjugal,1,2
bloom,6,6
sant,1,3
coachmen,1,2
plump,8,8
puss,2,3
defeat,2,2
audible,1,5
marine,1,4
bronze,2,4
bequeethe,2,4
spoken,13,56
plums,1,5
beset,1,4
headquarters,1,3
telegram,6,10
ungrateful,3,7
regiments,1,1
irreproachable,1,2
soldierly,1,1
handed,4,4
rashness,1,2
displeasure,2,3
literally,1,2
rummage,4,4
wiggle,1,7
prompted,1,6
amen,1,5
plumy,1,4
wig,3,7
balling,1,2
bob,2,6
yellower,1,4
quarterly,2,4
facts,4,11
gum,1,1
aplomb,1,4
escorts,1,3
proportions,1,2
value,9,20
bog,1,1
henpecked,1,2
color,21,22
turtle,1,3
noticed,1,2
win,7,11
sarcastic,1,2
kindness,12,15
advanced,1,2
gut,2,2
blarnerying,1,1
wheels,2,4
sympathize,4,6
labor,9,17
bon,2,3
orations,1,1
camphor,1,3
birches,1,2
pussycat,1,1
guy,3,4
sends,5,7
madam,6,6
lord,11,11
survived,1,4
shirt,1,3
braver,1,2
granting,1,1
diving,1,1
conventionalities,1,2
mell,3,4
divine,9,10
margaret,22,28
bow,18,18
notices,1,4
excused,2,5
box,22,41
altered,5,17
bosuns,1,5
fibs,1,4
bobbed,1,3
puts,2,6
boy,127,557
vista,1,3
phillips,1,2
filial,1,1
factory,2,2
grapes,3,5
melt,4,7
exclaimed,25,48
hustle,1,2
snarled,2,2
dwell,1,2
hyde,1,1
tutors,3,3
crochet,1,2
theodore,5,9
nursing,2,2
anyones,2,2
devil,2,4
charlemagnes,1,2
nest,9,16
speaker,2,4
belshams,1,2
gayest,1,1
breakneck,1,4
tricky,1,3
rail,2,3
stays,1,1
annihilated,2,2
okay,1,3
health,16,25
rain,16,44
muttering,1,2
carpet,6,10
button,5,5
pansies,4,4
mustache,1,6
meme,1,5
thus:,1,4
husbands,5,11
raven,1,2
tricks,1,1
summer,21,22
afraid,81,157
raphaels,2,3
entry,3,3
spends,2,2
brotherhood,1,1
philosophical,4,5
lose,10,16
entering,2,2
abstracted,1,3
wasnt,40,43
left,95,194
comeliness,1,3
monday,4,5
colors,4,7
playtime,1,2
fancy,38,39
cruelty,1,2
confinement,3,3
shirking,1,3
sipped,2,4
garments,1,1
reynolds,1,3
pities,1,2
married,40,96
warehouse,1,2
utensils,1,1
kirke,13,15
rodrigo,1,2
losing,8,18
arms,43,43
dreaded,4,6
movement,3,6
leaped,1,1
twigs,1,2
rotten,2,2
loss,13,13
eagle,3,4
lost,45,75
capitals,1,6
guise,1,5
citron,1,4
manor,1,3
blighted,5,10
army,11,20
nets,2,4
herbs,1,2
laboring,3,6
discreet,2,3
flapping,4,4
uneasily,1,6
lifelong,1,5
sucking,2,6
confidant,3,9
velvet,8,31
elbows,5,21
protect,1,2
red,50,54
housewifely,5,5
pitied,3,3
committed,1,4
intent,2,4
fide,2,3
kissing,5,6
rested,10,11
quilt,1,1
placidly,2,4
locked,6,8
mend,7,11
sentiment,5,5
rousseau,1,1
passage,1,2
rushing,5,9
festooned,1,4
liberte,1,3
horribly,1,2
pensively,2,2
redress,1,3
profit,2,3
agree,17,24
legs,15,15
fearfully,1,2
shutting,3,3
expedition,2,5
artistic,16,33
simmering,3,7
surprise,40,143
impetuosity,1,3
dear:,1,2
disagreeable,6,9
accident,7,7
reached,11,11
beings,4,9
hire,4,10
transfixed,1,4
intend,16,60
braid,2,7
everywhere,8,39
handling,1,2
mens,1,1
purchases,1,4
chop,2,5
scandalized,6,9
bound,9,21
purchaser,1,1
clarens,1,2
poplin,2,2
tipsy,2,2
lots,4,4
muffin,1,3
tuckers,1,2
dilapidated,4,6
maintop,1,5
signed,2,5
distasteful,2,6
heavily,2,6
nineteen,4,14
ragamuffins,1,2
insinuation,1,1
brain,3,3
frowns,1,3
teutonic,2,4
liberty,7,15
composer,2,4
partook,1,2
ends,7,13
annoy,2,3
classical,2,3
arrange,4,6
continues,2,4
pious,2,4
helter,1,1
garcons,1,4
shunned,1,3
sprain,1,2
matter,43,135
neuralgia,1,1
comings,2,4
loud,12,21
imagined,9,23
comprehension,1,3
emphasis,1,2
distracting,3,4
babys,4,7
possessed,32,59
toasting,2,3
much,373,1304
values,1,3
composed,14,20
careless,4,9
amid,1,2
needful,1,1
amie,1,4
coachman,1,3
poetic,2,5
charged,2,5
subjugated,1,2
america,8,8
loquacity,1,5
languages,3,8
sniffed,3,5
roderigo,12,23
continued,15,54
coaxing,1,3
yonder,1,2
handkerchiefs,6,10
embracing,1,2
softens,1,1
colliery,1,3
helping,12,20
tower,9,18
wholesale,2,3
providing,1,1
bodyguard,1,4
concerts,3,7
preparatory,2,5
large,16,56
meteor,1,3
fidgety,6,8
never,375,807
pausing,6,8
valued,6,12
wrapped,5,13
charger,1,1
avigdors,1,1
juice,1,3
civilly,2,3
practicing,3,4
hiss,2,3
glittering,2,2
unbroken,4,5
fidgets,3,5
docility,2,5
insinuating,1,3
john,159,234
sash,4,7
assume,2,2
reasoned,2,3
south,2,3
interfere,4,4
nosegays,1,3
tempests,1,2
clara,4,4
bulls,1,4
mounted,4,6
distressed,3,5
mad,8,22
nosed,1,3
dears,3,5
mermaid,2,2
susies,1,2
love,211,414
wrapper,2,3
editor,3,5
sofas,1,1
basking,1,4
jeameses,1,3
generosity,2,5
oysters,2,4
deary,6,6
sweeping,3,7
mystified,1,4
nobility,4,12
article,6,19
man,142,614
brake,2,2
map,1,6
blots,2,7
arabian,1,4
juicy,1,3
creatures,11,47
school,29,107
foundation,2,5
voluntarily,3,6
govern,1,2
lawrence,2,4
mar,1,4
bemoan,1,3
corridor,1,2
according,6,17
anglais,1,4
stableman,2,4
mounting,2,4
hoods,1,1
slap,4,6
mat,1,2
noses,3,7
illustrated,1,1
heres,23,25
mended,5,10
news,22,61
employment,2,5
blotted,3,7
clasped,3,6
discreetly,2,5
penetration,1,3
played,26,28
may,148,305
sensation,5,6
imagine,11,19
lawns,1,1
hits,1,4
sphinx,2,5
replaced,4,9
contented,17,44
clearly,1,3
girlish,10,15
join,10,22
rejoice,2,2
rocked,3,4
mails,1,1
determination,2,2
squeezed,5,7
blindly,3,6
governed,1,1
flounces,1,4
flatteringly,1,3
rustled,3,6
ours,9,27
capacious,2,4
peacock,3,5
manfully,6,13
barricade,4,5
instinctively,5,8
baron,2,5
snodgrass,11,13
honeysuckle,2,4
letter,53,147
distaff,1,3
unconscious,25,28
sounding,3,5
complacent,1,4
unmasked,1,3
engineers,1,2
anecdotes,1,1
loverly,2,3
clash,2,3
unmoved,1,3
space,1,2
bolder,1,1
figs,1,4
vaults,1,3
tempestuously,2,4
caress,2,2
beware,1,2
aspect,5,8
lambs,5,5
commandments,1,1
fallen,16,16
woe,7,8
clasp,2,3
schoolbooks,1,3
untiring,1,2
buggy,1,1
null,1,3
deficiencies,2,4
pillow,22,57
october,3,5
class,7,14
rang,6,14
dragging,1,3
bud,3,4
theres,46,76
reproving,1,2
proposed,16,31
fringed,2,4
next,90,103
delay,9,18
henshaw,1,4
rank,4,9
bug,1,2
death,24,77
attacks,1,2
rid,2,3
surfeit,1,6
won,7,14
resist,7,20
intending,4,14
petulantly,6,22
sancho,2,7
ahem,1,2
woo,1,1
convincing,2,3
rig,3,3
roundabout,1,4
fiery,2,5
teens,3,8
artist,11,36
contempt,2,2
bun,1,3
outmaneuvering,1,2
mere,5,6
continent,3,4
vague,5,9
wiped,5,5
conflict,1,2
belonged,5,6
unfolded,2,2
vexed,2,5
bus,2,5
slightly,2,5
sprouted,1,1
skillfully,2,4
me),1,2
but,1464,3204
separation,3,4
destroy,2,3
olive,1,2
wretches,2,2
illuminations,1,5
hospitality,3,8
relieve,1,3
tuned,1,2
tramping,4,12
ambiguity,1,4
knife,3,5
contributions,6,13
virtuous,4,10
although,7,8
buy,22,40
russians,1,1
craggy,1,5
hindrances,1,4
snivel,1,3
doubts,11,30
retorted,4,10
hotly,1,2
swallows,1,1
riz,2,2
punished,3,3
surprisingly,1,3
swartz,1,2
peacocks,4,4
refreshments,2,3
plaintive,3,5
snowflakes,1,4
vexes,1,3
joke,27,46
eldest,4,7
maybe,5,5
shadowed,1,2
happiness,34,42
abase,1,4
waste,8,15
drive,24,60
whistle,4,9
keen,5,6
tunes,1,1
vibrated,2,4
keep,139,200
save,15,36
request,2,5
inequality,1,3
frolicked,4,9
catching,3,8
obligingly,1,3
demijohn,3,5
reclined,1,1
unacknowledged,1,1
purchasers,1,3
folds,5,8
disgrace,3,5
pecking,3,3
hugged,7,7
stamped,2,2
mollusks,1,3
thrown,7,10
shaken,6,13
shakespeare,6,6
catch,12,12
blown,7,7
instance,1,1
plaint,1,1
where,138,138
wheedled,2,4
mess,4,7
whispering,10,23
motherhood,1,4
incoherent,2,4
blows,4,8
kitten,2,3
supported,1,1
prejudice,2,3
adored,4,7
torch,1,1
outgrown,2,2
surrender,1,3
claus,1,2
quirk,1,1
elders,3,3
documents,1,2
plants,1,1
looming,1,4
labored,3,7
interview,2,4
toward,30,62
richest,2,4
rushes,2,3
lovelocks,1,1
bernard,1,3
nuns,2,3
becoming,14,17
prudent,4,5
wheedler,1,1
occasion,11,13
grief,13,25
mademoiselle,10,28
uncles,1,2
celestial,4,4
slighting,1,2
unhappy,10,19
skein,1,3
detained,3,5
unnecessary,4,5
covetousness,1,2
pace,9,10
hansom,1,1
nutshell,1,3
charmante,1,2
larks,6,13
soreness,1,2
colonel,3,3
meg,634,634
politicians,1,4
widowed,1,3
pack,2,3
rushed,16,31
assortment,2,2
secrets,9,11
jackets,3,6
tomorrow,23,54
bumping,1,4
designing,1,3
pedro,6,7
holder,5,16
chicken,4,5
warble,1,1
harming,1,2
men,45,86
throve,1,7
plucky,2,8
expense,2,6
arts,1,4
slept,7,20
wrathfully,1,2
dreadfully,15,55
cherub,3,4
beckoned,6,7
mes,3,5
twins,4,8
cheeriness,1,1
moping,1,4
banner,2,5
sailor,1,2
met,21,61
routed,1,1
dissolving,1,4
bunches,1,3
womankind,2,5
mighty,3,7
persuasion,2,5
drowned,1,3
lend,11,29
ugly,10,32
confidingly,4,5
confessed,9,17
offers,5,5
admonitory,1,4
englishmen,1,3
rattlepated,2,3
trembling,7,12
apology,5,5
effectually,4,4
groceries,1,1
wisdom,6,6
fitness,1,1
opens,3,3
perusal,1,1
idleness,1,1
sidling,1,2
chestnut,8,11
spritely,1,2
wry,2,3
lent,4,5
hagar,11,21
kearney,2,2
vehement,1,2
unquenchables,1,1
imperturbable,1,2
girl,116,130
cakies,2,6
robert,1,4
proposal,1,3
travel,5,13
quite,181,559
senna,1,2
exclaim,5,7
orchards,1,4
dryly,1,3
midnight,3,6
drafted,1,1
choose,13,14
suffer,5,9
rare,1,3
shock,6,7
burden,12,23
pegging,2,2
prudence,2,3
claws,1,1
bye,2,3
thinner,1,1
awhile,1,4
foibles,1,3
semioccasional,1,2
privately,7,18
blarneystone,1,3
hymn,4,6
leisurely,4,9
panes,1,1
huffy,1,1
necessaries,2,2
jewelry,1,1
establishing,1,2
absent,11,13
graduates,1,3
sturdily,1,2
geranium,1,1
luck,2,2
frankfurt,1,2
fill,10,17
corpse,1,3
forboding,1,2
resolve,6,11
breakages,1,2
homeward,3,5
chessboard,1,1
says,52,54
villains,1,2
arose,4,10
coral,2,2
oblivious,1,2
extinguish,1,1
had,1063,1063
spares,2,4
culprits,2,4
unseen,3,7
haf,31,32
killarney,2,2
writ,1,2
luggage,1,1
graduated,1,2
urgency,1,1
appetites,1,2
retired,8,14
assert,3,4
blushes,1,1
officers,2,4
keeping,20,35
enjoy,59,160
tantrums,1,2
rash,9,15
contradick,1,2
tenderest,6,9
cherry,4,5
stubborn,1,1
embalm,1,2
butter,7,7
har,1,3
jeune,1,2
compliments,10,23
has,158,158
kicked,2,4
hat,56,68
spared,5,10
marrying,2,3
properties,1,1
swarming,1,2
delights,5,8
contradict,1,1
hay,1,3
cultivating,1,2
prevent,3,5
blent,1,4
distress,1,3
blushed,8,13
hopeful,10,28
protested,2,3
obeyed,7,12
defiant,2,6
corneliuss,1,4
roguish,1,3
garnet,1,2
chewing,2,2
respectfully,10,10
vaughn,5,6
clanking,1,1
recognized,1,2
scrollwork,1,1
reglar,1,2
freely,10,19
trooping,1,1
figuratively,2,3
rascals,3,4
occupants,1,1
revoir,1,2
masterful,1,1
attached,2,3
lends,1,1
madly,1,3
committing,1,2
wholly,2,4
bustling,1,1
rebuke,2,6
rate,7,13
teeth,6,14
believed,15,51
twilight,12,49
primitive,1,3
womanliest,1,2
gits,1,1
biscuits,1,1
philoprogenitiveness,1,2
elastic,1,1
toiling,1,4
traitorous,2,5
genial,2,5
dandies,2,3
unpardonable,2,4
definition,1,2
rob,4,10
wails,1,2
ourselves,16,19
glories,4,4
adjourned,2,5
mistress,11,22
amount,5,14
shoes,9,24
pangs,1,3
truest,1,2
find,119,265
sights,1,2
fine,85,107
uncongenial,1,3
degeneracy,1,2
cavalier,1,1
roi,1,1
occupying,1,3
encourage,1,2
august,2,3
desolation,1,3
rats,1,2
amusements,2,2
believes,2,6
page,14,18
selfishnesses,1,3
romantic,15,42
fireplace,2,4
gadding,2,4
worried,14,26
conversations,5,13
thoughts,27,27
needler,1,5
ad,1,4
petulance,1,3
patient,22,40
crooked,1,1
slid,2,3
needles,5,7
elysees,1,2
raptures,1,1
tournament,1,5
removing,1,4
ah,26,69
confiscated,2,6
ladylike,4,11
earlier,1,2
twirl,1,1
barrier,1,3
petulant,1,2
clusters,1,1
repulsed,1,3
row,19,37
melting,1,1
threes,1,2
opera,6,11
depart,2,3
am,123,143
an,463,463
sacrificing,1,2
neath,1,1
mis,3,5
purse,4,7
worries,13,31
mit,1,4
scribble,2,4
slip,10,14
discovered,24,54
reproachful,7,7
as,1968,1968
at,1052,1052
au,1,4
avoided,2,4
tartly,1,2
mix,1,1
englishman,2,4
handful,3,5
mysterious,11,22
illusion,3,5
penitent,9,14
trivial,1,1
outdone,1,2
refrigerator,2,3
puritanical,1,2
havent,51,71
glorify,1,2
horseback,1,1
trespass,1,3
liberties,3,5
control,7,9
regularity,4,4
mildly,2,3
expressionless,1,1
unbelieving,1,3
timidly,2,3
advice,26,57
regard,10,11
give,132,247
juvenile,2,2
tombs,2,3
be,995,1915
setout,1,3
offend,2,4
disapproving,1,1
affectations,2,3
bravely,13,14
shapes,1,2
meantime,7,7
roofs,1,3
panic,3,6
phrase,1,1
epitaphs,1,2
gingerbread,8,10
candor,1,1
monastery,1,1
switzerland,6,7
wants,13,25
answering,2,4
wherever,3,6
calamity,1,1
affectedly,1,3
holders,2,3
protection,5,8
corporal,1,2
shrouded,2,3
distant,3,3
drenching,1,3
blued,1,2
businessman,3,7
ceremonious,1,1
sanginary,1,1
shrine,4,6
signing,1,2
shaped,1,1
turtledove,1,5
bucket,1,4
slighted,1,3
expectant,2,5
nuts,3,10
extremely,2,3
by,611,1131
decide,7,8
presently,28,54
beste,1,4
repressed,1,3
eclipse,2,4
curtained,3,5
quizzical,3,4
halls,1,1
protestations,1,3
maddening,1,2
folks,14,29
grocer,1,3
paid,13,24
appeared,48,104
turtledoves,3,7
animated,2,6
match,11,33
retire,1,2
waiting,29,120
weeds,1,4
livelier,1,3
disgraced,5,6
parkss,1,1
rashly,2,5
judge,1,3
unprofitable,1,2
place,99,279
bluer,1,4
commons,1,3
charmingly,2,3
overflowing,2,3
restrained,7,9
exertions,3,6
less,19,53
derangement,1,3
(their,1,2
lest,10,14
doubly,2,2
pail,3,4
purple,10,17
assiduity,1,4
sturdy,1,3
fastidious,3,6
garland,4,7
pain,27,27
envious,1,2
hed,12,23
ravishingly,1,2
stralanguage,1,1
crushing,2,4
tongues,5,9
dainty,7,17
pair,44,44
spider,4,6
reviews,1,2
provoking,3,7
co,1,2
recreant,1,1
assent,1,2
sense,36,38
heiress,1,1
tyrannize,1,3
commissions,2,3
hem,3,5
heros,1,7
piety,2,7
figures,4,11
hen,2,7
clubroom,1,3
certainly,18,77
trouble,56,263
charitable,1,4
poles,1,3
unheard,1,2
faithful,11,31
socrates,1,2
hortense,3,3
darkly,6,9
farmer,1,3
sparkling,1,2
her,3245,10080
grammatical,1,2
hes,62,76
perform,2,4
double,5,8
ache,4,8
enemy,6,7
allowed,29,55
crumpling,1,3
hev,2,3
turnover,2,2
magnificently,1,1
convicted,1,2
forbear,1,1
anxiety,22,25
printed,6,13
hey,9,18
what,475,1537
packets,1,1
philosophic,3,4
turnovers,4,5
ornamental,1,3
adhered,1,2
reports,2,2
folly,5,8
faded,9,18
enough,96,234
lets,30,99
performing,1,4
fatigue,1,3
de,8,21
shopped,2,5
unassuming,1,3
glasses,4,7
busily,5,9
heloise,1,2
josy,3,3
risen,2,4
cultivate,2,4
music,55,131
invent,1,3
pokers,1,2
rigmarole,1,1
discovering,2,4
persuasive,6,10
overwhelming,2,2
directed,1,2
brave,13,25
barbers,1,2
system,2,3
mammas,3,4
rises,2,2
do,692,692
shrill,3,3
darkness,1,3
rattling,3,4
portuguese,2,2
remonstrations,1,3
purified,1,2
dr,7,7
fixedly,1,2
haired,4,6
mathematical,1,2
murmur,5,6
du,2,3
(for,4,7
byelow,1,4
surprising,2,4
unsuspicious,2,4
newspapers,5,14
pervaded,5,5
cravats,1,1
acid,1,1
matronly,3,5
redclyffe,1,2
fire,59,150
daisys,3,5
mated,1,2
ascended,1,1
cornices,1,3
cupboard,1,2
hannah,114,210
permission,1,2
healed,2,3
laurences,17,17
banditti,1,3
bless,39,52
progress,5,10
blest,2,3
valleys,1,1
enemys,1,2
starved,1,1
firm,9,10
squeeze,4,7
customary,1,5
chestnuts,2,5
shylock,1,3
ed,1,2
buried,6,10
ef,4,4
splashed,2,2
goddesses,1,6
toilettes,1,5
unsold,1,4
enlightened,3,8
pilgrimage,2,6
pumps,2,6
gentleness,2,3
died,19,34
fails,4,4
fessor,1,8
issuing,3,9
threat,2,8
throng,4,10
irritated,3,9
afflicted,7,27
mates,2,5
crossest,1,1
pinning,1,2
wicket,4,4
convulsive,1,5
throne,2,5
bridegroom,4,6
flourish,5,10
em,11,28
spank,1,5
mortal,8,16
theatre,2,6
spectacles,8,19
en,4,14
grimy,1,1
sugared,1,2
amazing,2,3
exists,2,4
wellingtons,1,2
cab,1,1
understands,1,4
roughshod,1,3
weller,4,7
banisters,3,5
attempts,4,5
inviting,8,15
flight,3,4
general,18,34
exhausted,3,3
blinds,1,2
mortifying,2,3
candle,1,3
promenaded,3,4
dies,3,6
infantile,2,4
disagreement,1,2
grind,3,5
remainder,1,1
blurred,2,3
flocks,1,1
involved,2,4
parade,3,4
wicked,17,33
lexicon,1,3
fish,7,9
can,258,670
bacchus,1,1
cherishing,2,7
wanderings,3,9
jour,1,4
distributing,1,3
cap,18,64
pale,26,113
goal,1,4
moral,12,25
gorgeous,7,16
perfect,26,91
continuing,1,1
unclasped,1,3
damaged,5,8
grudging,1,1
earning,2,3
cat,9,10
professorins,1,3
advisers,1,2
response,1,1
blooms,1,2
venturing,1,1
promenades,2,5
palm,3,5
accomplished,12,27
demanded,10,29
sniffs,1,3
idiot,1,2
flame,2,2
asters,1,4
